"COUNTRY","YEAR","SAMPLE","SERIAL","HHWT","HHTYPE","NMOTHERS","NFATHERS","PERNUM","PERWT","RELATE","RELATED","AGE","SEX","MARST","MARSTD"
704,2009,704200901,1388000,8.15,3,1,1,1,7.57,1,1000,31,1,2,200
704,2009,704200901,1388000,8.15,3,1,1,2,7.02,2,2000,30,2,2,200
704,2009,704200901,1388000,8.15,3,1,1,3,7.57,3,3100,10,1,1,100
704,2009,704200901,1388000,8.15,3,1,1,4,7.02,3,3100,0,2,1,100
704,2009,704200901,1389000,8.15,6,1,1,1,7.57,1,1000,56,1,2,200
704,2009,704200901,1389000,8.15,6,1,1,2,7.57,3,3100,29,1,1,100
704,2009,704200901,1389000,8.15,6,1,1,3,7.02,4,4200,87,2,4,400
704,2009,704200901,1390000,8.15,3,1,1,1,7.57,1,1000,31,1,2,200
704,2009,704200901,1390000,8.15,3,1,1,2,7.02,2,2000,30,2,2,200
704,2009,704200901,1390000,8.15,3,1,1,3,7.02,3,3100,4,2,1,100
704,2009,704200901,1390000,8.15,3,1,1,4,7.57,3,3100,0,1,1,100
704,2009,704200901,1391000,8.15,2,0,0,1,7.57,1,1000,25,1,2,200
704,2009,704200901,1391000,8.15,2,0,0,2,7.02,2,2000,26,2,2,200
704,2009,704200901,1392000,8.15,4,1,0,1,7.02,1,1000,33,2,3,330
704,2009,704200901,1392000,8.15,4,1,0,2,7.57,3,3100,15,1,1,100
704,2009,704200901,1392000,8.15,4,1,0,3,7.57,3,3100,5,1,1,100
704,2009,704200901,1393000,8.15,3,1,1,1,7.02,1,1000,41,2,2,200
704,2009,704200901,1393000,8.15,3,1,1,2,7.57,2,2000,51,1,2,200
704,2009,704200901,1393000,8.15,3,1,1,3,7.57,3,3100,18,1,1,100
704,2009,704200901,1393000,8.15,3,1,1,4,7.57,3,3100,11,1,1,100
704,2009,704200901,1394000,16.92,10,1,1,1,13.85,1,1000,56,2,2,200
704,2009,704200901,1394000,16.92,10,1,1,2,15.74,2,2000,56,1,2,200
704,2009,704200901,1394000,16.92,10,1,1,3,15.74,3,3100,28,1,2,200
704,2009,704200901,1394000,16.92,10,1,1,4,13.85,6,6000,28,2,2,200
704,2009,704200901,1394000,16.92,10,1,1,5,15.74,3,3100,26,1,1,100
704,2009,704200901,1395000,16.92,10,2,1,1,13.85,1,1000,53,2,2,200
704,2009,704200901,1395000,16.92,10,2,1,2,13.85,3,3100,29,2,2,200
704,2009,704200901,1395000,16.92,10,2,1,3,15.74,6,6000,33,1,2,200
704,2009,704200901,1395000,16.92,10,2,1,4,15.74,4,4100,5,1,1,100
704,2009,704200901,1395000,16.92,10,2,1,5,13.85,4,4100,2,2,1,100
704,2009,704200901,1395000,16.92,10,2,1,6,13.85,3,3100,26,2,1,100
704,2009,704200901,1396000,16.92,6,1,2,1,15.74,1,1000,49,1,2,200
704,2009,704200901,1396000,16.92,6,1,2,2,13.85,2,2000,47,2,2,200
704,2009,704200901,1396000,16.92,6,1,2,3,15.74,4,4200,77,1,4,400
704,2009,704200901,1396000,16.92,6,1,2,4,15.74,3,3100,21,1,1,100
704,2009,704200901,1396000,16.92,6,1,2,5,13.85,3,3100,14,2,1,100
704,2009,704200901,1397000,16.92,3,1,1,1,15.74,1,1000,47,1,2,200
704,2009,704200901,1397000,16.92,3,1,1,2,13.85,2,2000,35,2,2,200
704,2009,704200901,1397000,16.92,3,1,1,3,15.74,3,3100,14,1,1,100
704,2009,704200901,1397000,16.92,3,1,1,4,13.85,3,3100,12,2,1,100
704,2009,704200901,1398000,16.92,4,1,0,1,13.85,1,1000,41,2,2,200
704,2009,704200901,1398000,16.92,4,1,0,2,13.85,3,3100,19,2,1,100
704,2009,704200901,1398000,16.92,4,1,0,3,15.74,3,3100,10,1,1,100
704,2009,704200901,1399000,16.92,10,1,1,1,15.74,1,1000,36,1,2,200
704,2009,704200901,1399000,16.92,10,1,1,2,13.85,2,2000,31,2,2,200
704,2009,704200901,1399000,16.92,10,1,1,3,13.85,3,3100,6,2,1,100
704,2009,704200901,1399000,16.92,10,1,1,4,15.74,3,3100,3,1,1,100
704,2009,704200901,1399000,16.92,10,1,1,5,13.85,6,6000,23,2,1,100
704,2009,704200901,1400000,16.92,3,1,1,1,13.85,1,1000,48,2,2,200
704,2009,704200901,1400000,16.92,3,1,1,2,15.74,2,2000,51,1,2,200
704,2009,704200901,1400000,16.92,3,1,1,3,13.85,3,3100,18,2,1,100
704,2009,704200901,1400000,16.92,3,1,1,4,13.85,3,3100,14,2,1,100
704,2009,704200901,1401000,16.92,10,2,2,1,15.74,1,1000,75,1,2,200
704,2009,704200901,1401000,16.92,10,2,2,2,13.85,2,2000,65,2,2,200
704,2009,704200901,1401000,16.92,10,2,2,3,15.74,3,3100,37,1,2,200
704,2009,704200901,1401000,16.92,10,2,2,4,13.85,6,6000,35,2,2,200
704,2009,704200901,1401000,16.92,10,2,2,5,13.85,6,6000,79,2,4,400
704,2009,704200901,1401000,16.92,10,2,2,6,13.85,4,4100,8,2,1,100
704,2009,704200901,1402000,16.92,3,1,1,1,15.74,1,1000,35,1,2,200
704,2009,704200901,1402000,16.92,3,1,1,2,13.85,2,2000,31,2,2,200
704,2009,704200901,1402000,16.92,3,1,1,3,15.74,3,3100,5,1,1,100
704,2009,704200901,1402000,16.92,3,1,1,4,13.85,3,3100,1,2,1,100
704,2009,704200901,1403000,16.92,10,2,2,1,13.85,1,1000,61,2,2,200
704,2009,704200901,1403000,16.92,10,2,2,2,15.74,2,2000,67,1,2,200
704,2009,704200901,1403000,16.92,10,2,2,3,15.74,3,3100,33,1,2,200
704,2009,704200901,1403000,16.92,10,2,2,4,13.85,6,6000,28,2,2,200
704,2009,704200901,1403000,16.92,10,2,2,5,15.74,4,4100,1,1,1,100
704,2009,704200901,1404000,16.92,10,2,2,1,13.85,1,1000,52,2,2,200
704,2009,704200901,1404000,16.92,10,2,2,2,15.74,2,2000,54,1,2,200
704,2009,704200901,1404000,16.92,10,2,2,3,15.74,3,3100,29,1,2,200
704,2009,704200901,1404000,16.92,10,2,2,4,13.85,6,6000,29,2,2,200
704,2009,704200901,1404000,16.92,10,2,2,5,13.85,4,4100,2,2,1,100
704,2009,704200901,1404000,16.92,10,2,2,6,15.74,4,4100,0,1,1,100
704,2009,704200901,1405000,16.92,10,2,1,1,15.74,1,1000,64,1,2,200
704,2009,704200901,1405000,16.92,10,2,1,2,13.85,2,2000,55,2,2,200
704,2009,704200901,1405000,16.92,10,2,1,3,13.85,3,3100,27,2,2,200
704,2009,704200901,1405000,16.92,10,2,1,4,13.85,4,4100,1,2,1,100
704,2009,704200901,1405000,16.92,10,2,1,5,13.85,6,6000,16,2,1,100
704,2009,704200901,1406000,16.92,2,0,0,1,15.74,1,1000,65,1,2,200
704,2009,704200901,1406000,16.92,2,0,0,2,13.85,2,2000,60,2,2,200
704,2009,704200901,1407000,16.92,1,0,0,1,15.74,1,1000,22,1,1,100
704,2009,704200901,1408000,16.92,3,1,1,1,15.74,1,1000,54,1,2,200
704,2009,704200901,1408000,16.92,3,1,1,2,13.85,2,2000,47,2,2,200
704,2009,704200901,1408000,16.92,3,1,1,3,15.74,3,3100,20,1,1,100
704,2009,704200901,1409000,16.92,3,1,1,1,15.74,1,1000,52,1,2,200
704,2009,704200901,1409000,16.92,3,1,1,2,13.85,2,2000,52,2,2,200
704,2009,704200901,1409000,16.92,3,1,1,3,13.85,3,3100,26,2,1,100
704,2009,704200901,1409000,16.92,3,1,1,4,15.74,3,3100,22,1,1,100
704,2009,704200901,1410000,16.92,10,2,2,1,13.85,1,1000,59,2,2,200
704,2009,704200901,1410000,16.92,10,2,2,2,15.74,2,2000,58,1,2,200
704,2009,704200901,1410000,16.92,10,2,2,3,15.74,3,3100,30,1,2,200
704,2009,704200901,1410000,16.92,10,2,2,4,13.85,6,6000,27,2,2,200
704,2009,704200901,1410000,16.92,10,2,2,5,15.74,4,4100,1,1,1,100
704,2009,704200901,1410000,16.92,10,2,2,6,13.85,3,3100,26,2,1,100
704,2009,704200901,1411000,16.92,2,0,0,1,13.85,1,1000,69,2,2,200
704,2009,704200901,1411000,16.92,2,0,0,2,15.74,2,2000,77,1,2,200
704,2009,704200901,1412000,16.92,3,1,1,1,15.74,1,1000,37,1,2,200
704,2009,704200901,1412000,16.92,3,1,1,2,13.85,2,2000,35,2,2,200
704,2009,704200901,1412000,16.92,3,1,1,3,13.85,3,3100,10,2,1,100
704,2009,704200901,1412000,16.92,3,1,1,4,13.85,3,3100,5,2,1,100
704,2009,704200901,1413000,16.92,2,0,0,1,15.74,1,1000,65,1,2,200
704,2009,704200901,1413000,16.92,2,0,0,2,13.85,2,2000,63,2,2,200
704,2009,704200901,1414000,16.92,10,2,2,1,15.74,1,1000,70,1,2,200
704,2009,704200901,1414000,16.92,10,2,2,2,13.85,2,2000,67,2,2,200
704,2009,704200901,1414000,16.92,10,2,2,3,15.74,3,3100,39,1,2,200
704,2009,704200901,1414000,16.92,10,2,2,4,13.85,6,6000,33,2,2,200
704,2009,704200901,1414000,16.92,10,2,2,5,15.74,4,4100,5,1,1,100
704,2009,704200901,1414000,16.92,10,2,2,6,15.74,4,4100,2,1,1,100
704,2009,704200901,1415000,16.92,3,1,1,1,15.74,1,1000,49,1,2,200
704,2009,704200901,1415000,16.92,3,1,1,2,13.85,2,2000,41,2,2,200
704,2009,704200901,1415000,16.92,3,1,1,3,13.85,3,3100,17,2,1,100
704,2009,704200901,1416000,16.92,10,0,0,1,13.85,1,1000,32,2,1,100
704,2009,704200901,1416000,16.92,10,0,0,2,13.85,6,6000,21,2,1,100
704,2009,704200901,1417000,16.92,10,1,1,1,15.74,1,1000,49,1,2,200
704,2009,704200901,1417000,16.92,10,1,1,2,13.85,2,2000,38,2,2,200
704,2009,704200901,1417000,16.92,10,1,1,3,13.85,3,3100,15,2,1,100
704,2009,704200901,1417000,16.92,10,1,1,4,15.74,3,3100,8,1,1,100
704,2009,704200901,1417000,16.92,10,1,1,5,13.85,6,6000,14,2,1,100
704,2009,704200901,1418000,16.92,10,2,2,1,15.74,1,1000,61,1,2,200
704,2009,704200901,1418000,16.92,10,2,2,2,13.85,2,2000,60,2,2,200
704,2009,704200901,1418000,16.92,10,2,2,3,15.74,3,3100,30,1,2,200
704,2009,704200901,1418000,16.92,10,2,2,4,13.85,6,6000,27,2,2,200
704,2009,704200901,1418000,16.92,10,2,2,5,13.85,4,4100,0,2,1,100
704,2009,704200901,1419000,16.92,4,1,0,1,13.85,1,1000,32,2,2,200
704,2009,704200901,1419000,16.92,4,1,0,2,13.85,3,3100,1,2,1,100
704,2009,704200901,1420000,16.92,3,1,1,1,13.85,1,1000,61,2,2,200
704,2009,704200901,1420000,16.92,3,1,1,2,15.74,2,2000,61,1,2,200
704,2009,704200901,1420000,16.92,3,1,1,3,13.85,3,3100,32,2,1,100
704,2009,704200901,1421000,16.92,10,2,2,1,13.85,1,1000,62,2,2,200
704,2009,704200901,1421000,16.92,10,2,2,2,15.74,2,2000,66,1,2,200
704,2009,704200901,1421000,16.92,10,2,2,3,13.85,3,3100,35,2,2,200
704,2009,704200901,1421000,16.92,10,2,2,4,15.74,4,4100,12,1,1,100
704,2009,704200901,1421000,16.92,10,2,2,5,15.74,6,6000,41,1,2,200
704,2009,704200901,1422000,16.92,3,1,1,1,15.74,1,1000,51,1,2,200
704,2009,704200901,1422000,16.92,3,1,1,2,13.85,2,2000,43,2,2,200
704,2009,704200901,1422000,16.92,3,1,1,3,13.85,3,3100,20,2,1,100
704,2009,704200901,1422000,16.92,3,1,1,4,13.85,3,3100,15,2,1,100
704,2009,704200901,1423000,16.92,6,1,1,1,13.85,1,1000,55,2,2,200
704,2009,704200901,1423000,16.92,6,1,1,2,15.74,2,2000,59,1,2,200
704,2009,704200901,1423000,16.92,6,1,1,3,15.74,3,3100,24,1,1,100
704,2009,704200901,1423000,16.92,6,1,1,4,13.85,4,4100,3,2,1,100
704,2009,704200901,1424000,16.92,10,1,1,1,13.85,1,1000,54,2,2,200
704,2009,704200901,1424000,16.92,10,1,1,2,15.74,2,2000,53,1,2,200
704,2009,704200901,1424000,16.92,10,1,1,3,13.85,3,3100,25,2,2,200
704,2009,704200901,1424000,16.92,10,1,1,4,15.74,3,3100,19,1,1,100
704,2009,704200901,1424000,16.92,10,1,1,5,13.85,6,6000,49,2,3,350
704,2009,704200901,1424000,16.92,10,1,1,6,13.85,6,6000,20,2,1,100
704,2009,704200901,1425000,16.92,6,2,1,1,13.85,1,1000,60,2,2,200
704,2009,704200901,1425000,16.92,6,2,1,2,15.74,2,2000,58,1,2,200
704,2009,704200901,1425000,16.92,6,2,1,3,13.85,3,3100,33,2,2,200
704,2009,704200901,1425000,16.92,6,2,1,4,13.85,4,4100,1,2,1,100
704,2009,704200901,1426000,16.92,10,1,1,1,15.74,1,1000,45,1,2,200
704,2009,704200901,1426000,16.92,10,1,1,2,13.85,2,2000,45,2,2,200
704,2009,704200901,1426000,16.92,10,1,1,3,15.74,3,3100,13,1,1,100
704,2009,704200901,1426000,16.92,10,1,1,4,15.74,3,3100,12,1,1,100
704,2009,704200901,1426000,16.92,10,1,1,5,13.85,3,3100,9,2,1,100
704,2009,704200901,1426000,16.92,10,1,1,6,15.74,6,6000,21,1,1,100
704,2009,704200901,1427000,16.92,3,1,1,1,15.74,1,1000,58,1,2,200
704,2009,704200901,1427000,16.92,3,1,1,2,13.85,2,2000,51,2,2,200
704,2009,704200901,1427000,16.92,3,1,1,3,13.85,3,3100,17,2,1,100
704,2009,704200901,1428000,16.92,10,0,0,1,13.85,1,1000,55,2,1,100
704,2009,704200901,1428000,16.92,10,0,0,2,13.85,6,6000,53,2,1,100
704,2009,704200901,1429000,16.92,10,2,2,1,15.74,1,1000,65,1,2,200
704,2009,704200901,1429000,16.92,10,2,2,2,13.85,2,2000,62,2,2,200
704,2009,704200901,1429000,16.92,10,2,2,3,15.74,3,3100,34,1,2,200
704,2009,704200901,1429000,16.92,10,2,2,4,13.85,6,6000,27,2,2,200
704,2009,704200901,1429000,16.92,10,2,2,5,15.74,4,4100,0,1,1,100
704,2009,704200901,1429000,16.92,10,2,2,6,15.74,3,3100,32,1,1,100
704,2009,704200901,1430000,16.92,3,1,1,1,15.74,1,1000,48,1,2,200
704,2009,704200901,1430000,16.92,3,1,1,2,13.85,2,2000,50,2,2,200
704,2009,704200901,1430000,16.92,3,1,1,3,13.85,3,3100,22,2,1,100
704,2009,704200901,1430000,16.92,3,1,1,4,15.74,3,3100,17,1,1,100
704,2009,704200901,1431000,16.92,10,1,0,1,15.74,1,1000,30,1,1,100
704,2009,704200901,1431000,16.92,10,1,0,2,13.85,6,6000,28,2,2,200
704,2009,704200901,1431000,16.92,10,1,0,3,15.74,6,6000,1,1,1,100
704,2009,704200901,1431000,16.92,10,1,0,4,15.74,6,6000,26,1,1,100
704,2009,704200901,1431000,16.92,10,1,0,5,13.85,6,6000,20,2,1,100
704,2009,704200901,1431000,16.92,10,1,0,6,13.85,6,6000,4,2,1,100
704,2009,704200901,1432000,16.92,3,1,1,1,15.74,1,1000,57,1,2,200
704,2009,704200901,1432000,16.92,3,1,1,2,13.85,2,2000,54,2,2,200
704,2009,704200901,1432000,16.92,3,1,1,3,13.85,3,3100,19,2,1,100
704,2009,704200901,1433000,16.92,3,1,1,1,15.74,1,1000,41,1,2,200
704,2009,704200901,1433000,16.92,3,1,1,2,13.85,2,2000,31,2,2,200
704,2009,704200901,1433000,16.92,3,1,1,3,13.85,3,3100,11,2,1,100
704,2009,704200901,1433000,16.92,3,1,1,4,15.74,3,3100,4,1,1,100
704,2009,704200901,1434000,16.92,3,1,1,1,15.74,1,1000,56,1,2,200
704,2009,704200901,1434000,16.92,3,1,1,2,13.85,2,2000,52,2,2,200
704,2009,704200901,1434000,16.92,3,1,1,3,13.85,3,3100,20,2,1,100
704,2009,704200901,1434000,16.92,3,1,1,4,13.85,3,3100,12,2,1,100
704,2009,704200901,1435000,16.92,3,1,1,1,15.74,1,1000,50,1,2,200
704,2009,704200901,1435000,16.92,3,1,1,2,13.85,2,2000,50,2,2,200
704,2009,704200901,1435000,16.92,3,1,1,3,15.74,3,3100,23,1,1,100
704,2009,704200901,1435000,16.92,3,1,1,4,13.85,3,3100,13,2,1,100
704,2009,704200901,1436000,16.92,4,1,0,1,13.85,1,1000,51,2,2,200
704,2009,704200901,1436000,16.92,4,1,0,2,13.85,3,3100,27,2,1,100
704,2009,704200901,1436000,16.92,4,1,0,3,13.85,3,3100,22,2,1,100
704,2009,704200901,1437000,16.92,3,1,1,1,15.74,1,1000,66,1,2,200
704,2009,704200901,1437000,16.92,3,1,1,2,13.85,2,2000,54,2,2,200
704,2009,704200901,1437000,16.92,3,1,1,3,15.74,3,3100,25,1,1,100
704,2009,704200901,1437000,16.92,3,1,1,4,13.85,3,3100,21,2,1,100
704,2009,704200901,1438000,16.92,3,1,1,1,15.74,1,1000,44,1,2,200
704,2009,704200901,1438000,16.92,3,1,1,2,13.85,2,2000,42,2,2,200
704,2009,704200901,1438000,16.92,3,1,1,3,13.85,3,3100,17,2,1,100
704,2009,704200901,1438000,16.92,3,1,1,4,15.74,3,3100,8,1,1,100
704,2009,704200901,1439000,16.92,2,0,0,1,15.74,1,1000,66,1,2,200
704,2009,704200901,1439000,16.92,2,0,0,2,13.85,2,2000,59,2,2,200
704,2009,704200901,1440000,16.92,6,2,1,1,15.74,1,1000,50,1,2,200
704,2009,704200901,1440000,16.92,6,2,1,2,13.85,2,2000,49,2,2,200
704,2009,704200901,1440000,16.92,6,2,1,3,15.74,3,3100,24,1,1,100
704,2009,704200901,1440000,16.92,6,2,1,4,15.74,3,3100,17,1,1,100
704,2009,704200901,1440000,16.92,6,2,1,5,13.85,4,4200,77,2,4,400
704,2009,704200901,1441000,16.92,6,1,1,1,15.74,1,1000,62,1,2,200
704,2009,704200901,1441000,16.92,6,1,1,2,13.85,2,2000,57,2,2,200
704,2009,704200901,1441000,16.92,6,1,1,3,15.74,3,3100,26,1,1,100
704,2009,704200901,1441000,16.92,6,1,1,4,13.85,4,4100,9,2,1,100
704,2009,704200901,1441000,16.92,6,1,1,5,13.85,4,4100,0,2,1,100
704,2009,704200901,1442000,16.92,3,1,1,1,15.74,1,1000,32,1,2,200
704,2009,704200901,1442000,16.92,3,1,1,2,13.85,2,2000,31,2,2,200
704,2009,704200901,1442000,16.92,3,1,1,3,13.85,3,3100,6,2,1,100
704,2009,704200901,1442000,16.92,3,1,1,4,13.85,3,3100,0,2,1,100
704,2009,704200901,1443000,16.92,3,1,1,1,15.74,1,1000,60,1,2,200
704,2009,704200901,1443000,16.92,3,1,1,2,13.85,2,2000,52,2,2,200
704,2009,704200901,1443000,16.92,3,1,1,3,13.85,3,3100,25,2,1,100
704,2009,704200901,1444000,16.92,4,1,0,1,13.85,1,1000,58,2,2,200
704,2009,704200901,1444000,16.92,4,1,0,2,13.85,3,3100,24,2,1,100
704,2009,704200901,1445000,16.92,10,0,0,1,15.74,1,1000,48,1,2,200
704,2009,704200901,1445000,16.92,10,0,0,2,15.74,6,6000,26,1,1,100
704,2009,704200901,1445000,16.92,10,0,0,3,15.74,6,6000,18,1,1,100
704,2009,704200901,1446000,16.92,10,2,2,1,15.74,1,1000,78,1,2,200
704,2009,704200901,1446000,16.92,10,2,2,2,13.85,2,2000,63,2,2,200
704,2009,704200901,1446000,16.92,10,2,2,3,15.74,3,3100,37,1,2,200
704,2009,704200901,1446000,16.92,10,2,2,4,13.85,6,6000,37,2,2,200
704,2009,704200901,1446000,16.92,10,2,2,5,15.74,4,4100,10,1,1,100
704,2009,704200901,1446000,16.92,10,2,2,6,13.85,4,4100,4,2,1,100
704,2009,704200901,1447000,16.92,3,1,1,1,13.85,1,1000,50,2,2,200
704,2009,704200901,1447000,16.92,3,1,1,2,15.74,2,2000,52,1,2,200
704,2009,704200901,1447000,16.92,3,1,1,3,15.74,3,3100,24,1,1,100
704,2009,704200901,1448000,16.92,10,2,2,1,15.74,1,1000,58,1,2,200
704,2009,704200901,1448000,16.92,10,2,2,2,13.85,2,2000,53,2,2,200
704,2009,704200901,1448000,16.92,10,2,2,3,15.74,3,3100,29,1,2,200
704,2009,704200901,1448000,16.92,10,2,2,4,13.85,6,6000,29,2,2,200
704,2009,704200901,1448000,16.92,10,2,2,5,15.74,4,4100,0,1,1,100
704,2009,704200901,1448000,16.92,10,2,2,6,13.85,6,6000,17,2,1,100
704,2009,704200901,1449000,16.92,10,2,2,1,13.85,1,1000,57,2,2,200
704,2009,704200901,1449000,16.92,10,2,2,2,15.74,2,2000,58,1,2,200
704,2009,704200901,1449000,16.92,10,2,2,3,15.74,3,3100,31,1,2,200
704,2009,704200901,1449000,16.92,10,2,2,4,13.85,6,6000,29,2,2,200
704,2009,704200901,1449000,16.92,10,2,2,5,13.85,4,4100,6,2,1,100
704,2009,704200901,1449000,16.92,10,2,2,6,15.74,4,4100,4,1,1,100
704,2009,704200901,1450000,16.92,10,1,1,1,15.74,1,1000,57,1,2,200
704,2009,704200901,1450000,16.92,10,1,1,2,13.85,2,2000,51,2,2,200
704,2009,704200901,1450000,16.92,10,1,1,3,15.74,3,3100,27,1,2,200
704,2009,704200901,1450000,16.92,10,1,1,4,13.85,6,6000,25,2,2,200
704,2009,704200901,1450000,16.92,10,1,1,5,15.74,3,3100,11,1,1,100
704,2009,704200901,1451000,16.92,3,1,1,1,15.74,1,1000,57,1,2,200
704,2009,704200901,1451000,16.92,3,1,1,2,13.85,2,2000,57,2,2,200
704,2009,704200901,1451000,16.92,3,1,1,3,15.74,3,3100,24,1,1,100
704,2009,704200901,1452000,16.92,2,0,0,1,13.85,1,1000,45,2,2,200
704,2009,704200901,1452000,16.92,2,0,0,2,15.74,2,2000,50,1,2,200
704,2009,704200901,1453000,16.92,10,2,2,1,15.74,1,1000,64,1,2,200
704,2009,704200901,1453000,16.92,10,2,2,2,13.85,2,2000,59,2,2,200
704,2009,704200901,1453000,16.92,10,2,2,3,13.85,6,6000,32,2,2,200
704,2009,704200901,1453000,16.92,10,2,2,4,13.85,4,4100,4,2,1,100
704,2009,704200901,1453000,16.92,10,2,2,5,15.74,3,3100,30,1,2,200
704,2009,704200901,1453000,16.92,10,2,2,6,13.85,6,6000,28,2,2,200
704,2009,704200901,1453000,16.92,10,2,2,7,15.74,4,4100,3,1,1,100
704,2009,704200901,1454000,16.92,4,1,0,1,13.85,1,1000,42,2,2,200
704,2009,704200901,1454000,16.92,4,1,0,2,15.74,3,3100,11,1,1,100
704,2009,704200901,1455000,16.92,10,2,2,1,15.74,1,1000,65,1,2,200
704,2009,704200901,1455000,16.92,10,2,2,2,13.85,2,2000,56,2,2,200
704,2009,704200901,1455000,16.92,10,2,2,3,15.74,3,3100,36,1,2,200
704,2009,704200901,1455000,16.92,10,2,2,4,13.85,6,6000,36,2,2,200
704,2009,704200901,1455000,16.92,10,2,2,5,13.85,4,4100,5,2,1,100
704,2009,704200901,1455000,16.92,10,2,2,6,15.74,3,3100,28,1,1,100
704,2009,704200901,1455000,16.92,10,2,2,7,15.74,3,3100,28,1,1,100
704,2009,704200901,1456000,16.92,4,1,0,1,13.85,1,1000,48,2,2,200
704,2009,704200901,1456000,16.92,4,1,0,2,13.85,3,3100,21,2,1,100
704,2009,704200901,1456000,16.92,4,1,0,3,15.74,3,3100,13,1,1,100
704,2009,704200901,1457000,16.92,10,1,0,1,13.85,1,1000,50,2,4,400
704,2009,704200901,1457000,16.92,10,1,0,2,15.74,3,3100,27,1,2,200
704,2009,704200901,1457000,16.92,10,1,0,3,13.85,6,6000,25,2,2,200
704,2009,704200901,1457000,16.92,10,1,0,4,15.74,3,3100,25,1,1,100
704,2009,704200901,1458000,16.92,10,2,2,1,13.85,1,1000,50,2,2,200
704,2009,704200901,1458000,16.92,10,2,2,2,15.74,2,2000,58,1,2,200
704,2009,704200901,1458000,16.92,10,2,2,3,15.74,3,3100,28,1,2,200
704,2009,704200901,1458000,16.92,10,2,2,4,13.85,6,6000,28,2,2,200
704,2009,704200901,1458000,16.92,10,2,2,5,15.74,4,4100,0,1,1,100
704,2009,704200901,1458000,16.92,10,2,2,6,15.74,3,3100,23,1,1,100
704,2009,704200901,1459000,16.92,6,2,2,1,15.74,1,1000,52,1,2,200
704,2009,704200901,1459000,16.92,6,2,2,2,13.85,2,2000,48,2,2,200
704,2009,704200901,1459000,16.92,6,2,2,3,13.85,3,3100,20,2,1,100
704,2009,704200901,1459000,16.92,6,2,2,4,15.74,3,3100,14,1,1,100
704,2009,704200901,1459000,16.92,6,2,2,5,15.74,4,4200,83,1,2,200
704,2009,704200901,1459000,16.92,6,2,2,6,13.85,4,4200,81,2,2,200
704,2009,704200901,1460000,16.92,3,1,1,1,13.85,1,1000,36,2,2,200
704,2009,704200901,1460000,16.92,3,1,1,2,15.74,2,2000,36,1,2,200
704,2009,704200901,1460000,16.92,3,1,1,3,13.85,3,3100,8,2,1,100
704,2009,704200901,1460000,16.92,3,1,1,4,13.85,3,3100,2,2,1,100
704,2009,704200901,1461000,7.46,10,2,2,1,7.04,1,1000,83,1,2,200
704,2009,704200901,1461000,7.46,10,2,2,2,6.86,2,2000,75,2,2,200
704,2009,704200901,1461000,7.46,10,2,2,3,6.86,3,3100,37,2,2,200
704,2009,704200901,1461000,7.46,10,2,2,4,7.04,6,6000,37,1,2,200
704,2009,704200901,1461000,7.46,10,2,2,5,7.04,4,4100,12,1,1,100
704,2009,704200901,1461000,7.46,10,2,2,6,7.04,4,4100,5,1,1,100
704,2009,704200901,1462000,7.46,3,1,1,1,6.86,1,1000,46,2,2,200
704,2009,704200901,1462000,7.46,3,1,1,2,7.04,2,2000,49,1,2,200
704,2009,704200901,1462000,7.46,3,1,1,3,7.04,3,3100,19,1,1,100
704,2009,704200901,1462000,7.46,3,1,1,4,6.86,3,3100,10,2,1,100
704,2009,704200901,1463000,7.46,10,1,1,1,7.04,1,1000,53,1,2,200
704,2009,704200901,1463000,7.46,10,1,1,2,6.86,2,2000,49,2,2,200
704,2009,704200901,1463000,7.46,10,1,1,3,7.04,3,3100,8,1,1,100
704,2009,704200901,1463000,7.46,10,1,1,4,6.86,3,3100,22,2,1,100
704,2009,704200901,1463000,7.46,10,1,1,5,7.04,6,6000,24,1,1,100
704,2009,704200901,1464000,7.46,6,2,1,1,7.04,1,1000,46,1,2,200
704,2009,704200901,1464000,7.46,6,2,1,2,6.86,2,2000,49,2,2,200
704,2009,704200901,1464000,7.46,6,2,1,3,7.04,3,3100,22,1,1,100
704,2009,704200901,1464000,7.46,6,2,1,4,7.04,3,3100,14,1,1,100
704,2009,704200901,1464000,7.46,6,2,1,5,6.86,4,4200,87,2,4,400
704,2009,704200901,1465000,7.46,3,1,1,1,7.04,1,1000,44,1,2,200
704,2009,704200901,1465000,7.46,3,1,1,2,6.86,2,2000,45,2,2,200
704,2009,704200901,1465000,7.46,3,1,1,3,7.04,3,3100,10,1,1,100
704,2009,704200901,1466000,7.46,10,2,2,1,7.04,1,1000,66,1,2,200
704,2009,704200901,1466000,7.46,10,2,2,2,6.86,2,2000,62,2,2,200
704,2009,704200901,1466000,7.46,10,2,2,3,7.04,3,3100,38,1,2,200
704,2009,704200901,1466000,7.46,10,2,2,4,6.86,6,6000,40,2,2,200
704,2009,704200901,1466000,7.46,10,2,2,5,6.86,4,4100,12,2,1,100
704,2009,704200901,1466000,7.46,10,2,2,6,6.86,4,4100,4,2,1,100
704,2009,704200901,1467000,7.46,10,1,2,1,7.04,1,1000,77,1,4,400
704,2009,704200901,1467000,7.46,10,1,2,2,7.04,3,3100,50,1,2,200
704,2009,704200901,1467000,7.46,10,1,2,3,6.86,6,6000,50,2,2,200
704,2009,704200901,1467000,7.46,10,1,2,4,7.04,4,4100,25,1,2,200
